country_code,year,region_name,region_code,country_name,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr
AUS,2026,Other High Income Countries,OHI,Australia,2022,national,,,,income,,,3.581,0.0074,0.0045,0.004,0.0169,64.9331,53.3158,,,,,,,,,,,,,,,1.5293,26005540,61815.6714,,TRUE,micro,extrapolation,27.808,0.1274
AUS,2027,Other High Income Countries,OHI,Australia,2022,national,,,,income,,,3.547,0.0074,0.0045,0.004,0.0169,64.9331,53.3158,,,,,,,,,,,,,,,1.5293,26005540,61815.6714,,TRUE,micro,extrapolation,27.808,0.1274
AUS,2028,Other High Income Countries,OHI,Australia,2022,national,,,,income,,,3.514,0.0074,0.0045,0.0039,0.0168,64.9331,53.3158,,,,,,,,,,,,,,,1.5293,26005540,61815.6714,,TRUE,micro,extrapolation,27.808,0.1274
AUT,2023,Other High Income Countries,OHI,Austria,2022,national,,,,income,,,3.663,0.0052,0.0042,0.0037,0.0107,69.3015,60.9757,,,,,,,,,,,,,,,0.8309,9041851,46697.8565,23594.8541,TRUE,micro,extrapolation,31.638,0.1241
AUT,2024,Other High Income Countries,OHI,Austria,2022,national,,,,income,,,3.654,0.0052,0.0042,0.0037,0.0107,69.3015,60.9757,,,,,,,,,,,,,,,0.8309,9041851,46697.8565,23594.8541,TRUE,micro,extrapolation,31.638,0.1241
AUT,2025,Other High Income Countries,OHI,Austria,2022,national,,,,income,,,3.617,0.0052,0.0042,0.0037,0.0107,69.3015,60.9757,,,,,,,,,,,,,,,0.8309,9041851,46697.8565,23594.8541,TRUE,micro,extrapolation,31.638,0.1241
AUT,2026,Other High Income Countries,OHI,Austria,2022,national,,,,income,,,3.573,0.0052,0.0042,0.0037,0.0106,69.3015,60.9757,,,,,,,,,,,,,,,0.8309,9041851,46697.8565,23594.8541,TRUE,micro,extrapolation,31.638,0.1241
AUT,2027,Other High Income Countries,OHI,Austria,2022,national,,,,income,,,3.536,0.0052,0.0041,0.0037,0.0106,69.3015,60.9757,,,,,,,,,,,,,,,0.8309,9041851,46697.8565,23594.8541,TRUE,micro,extrapolation,31.638,0.1241
AUT,2028,Other High Income Countries,OHI,Austria,2022,national,,,,income,,,3.514,0.0051,0.0041,0.0037,0.0105,69.3015,60.9757,,,,,,,,,,,,,,,0.8309,9041851,46697.8565,23594.8541,TRUE,micro,extrapolation,31.638,0.1241
AZE,2023,Europe & Central Asia,ECA,Azerbaijan,2022,national,,,,consumption,,,3.609,0,0,0,0,16.7213,13.8638,,,,,,,,,,,,,,,0.487,10141756,5590.0044,,TRUE,micro,extrapolation,8.082,0.0424
AZE,2024,Europe & Central Asia,ECA,Azerbaijan,2022,national,,,,consumption,,,3.568,0,0,0,0,16.7213,13.8638,,,,,,,,,,,,,,,0.487,10141756,5590.0044,,TRUE,micro,extrapolation,8.082,0.0424
AZE,2025,Europe & Central Asia,ECA,Azerbaijan,2022,national,,,,consumption,,,3.528,0,0,0,0,16.7213,13.8638,,,,,,,,,,,,,,,0.487,10141756,5590.0044,,TRUE,micro,extrapolation,8.082,0.0424
AZE,2026,Europe & Central Asia,ECA,Azerbaijan,2022,national,,,,consumption,,,3.489,0,0,0,0,16.7213,13.8638,,,,,,,,,,,,,,,0.487,10141756,5590.0044,,TRUE,micro,extrapolation,8.082,0.0424
AZE,2027,Europe & Central Asia,ECA,Azerbaijan,2022,national,,,,consumption,,,3.449,0,0,0,0,16.7213,13.8638,,,,,,,,,,,,,,,0.487,10141756,5590.0044,,TRUE,micro,extrapolation,8.082,0.0424
AZE,2028,Europe & Central Asia,ECA,Azerbaijan,2022,national,,,,consumption,,,3.41,0,0,0,0,16.7213,13.8638,,,,,,,,,,,,,,,0.487,10141756,5590.0044,,TRUE,micro,extrapolation,8.082,0.0424
BDI,2023,Sub-Saharan Africa,SSA,Burundi,2022,national,,,,consumption,,,3.64,0.8617,0.4532,0.2766,0.7357,2.3331,1.7894,,,,,,,,,,,,,,,654.4216,12889576,262.1848,202.047,TRUE,micro,extrapolation,2.15,0.6225
BDI,2024,Sub-Saharan Africa,SSA,Burundi,2022,national,,,,consumption,,,3.551,0.8554,0.443,0.2679,0.7144,2.3331,1.7894,,,,,,,,,,,,,,,654.4216,12889576,262.1848,202.047,TRUE,micro,extrapolation,2.15,0.6225
BDI,2025,Sub-Saharan Africa,SSA,Burundi,2022,national,,,,consumption,,,3.465,0.8464,0.4329,0.2594,0.6936,2.3331,1.7894,,,,,,,,,,,,,,,654.4216,12889576,262.1848,202.047,TRUE,micro,extrapolation,2.15,0.6225
BDI,2026,Sub-Saharan Africa,SSA,Burundi,2022,national,,,,consumption,,,3.388,0.8384,0.4236,0.2516,0.6746,2.3331,1.7894,,,,,,,,,,,,,,,654.4216,12889576,262.1848,202.047,TRUE,micro,extrapolation,2.15,0.6225
BDI,2027,Sub-Saharan Africa,SSA,Burundi,2022,national,,,,consumption,,,3.306,0.8302,0.4134,0.2432,0.6542,2.3331,1.7894,,,,,,,,,,,,,,,654.4216,12889576,262.1848,202.047,TRUE,micro,extrapolation,2.15,0.6225
BDI,2028,Sub-Saharan Africa,SSA,Burundi,2022,national,,,,consumption,,,3.238,0.8233,0.4047,0.2362,0.637,2.3331,1.7894,,,,,,,,,,,,,,,654.4216,12889576,262.1848,202.047,TRUE,micro,extrapolation,2.15,0.6225
BEL,2023,Other High Income Countries,OHI,Belgium,2022,national,,,,income,,,3.639,0.0013,4e-04,3e-04,7e-04,62.4925,55.7624,,,,,,,,,,,,,,,0.8453,11685814,44184.6853,21948.643,TRUE,micro,extrapolation,29.031,0.0923
BEL,2024,Other High Income Countries,OHI,Belgium,2022,national,,,,income,,,3.623,0.0013,4e-04,3e-04,7e-04,62.4925,55.7624,,,,,,,,,,,,,,,0.8453,11685814,44184.6853,21948.643,TRUE,micro,extrapolation,29.031,0.0923
BEL,2025,Other High Income Countries,OHI,Belgium,2022,national,,,,income,,,3.594,0.0013,4e-04,3e-04,7e-04,62.4925,55.7624,,,,,,,,,,,,,,,0.8453,11685814,44184.6853,21948.643,TRUE,micro,extrapolation,29.031,0.0923
BEL,2026,Other High Income Countries,OHI,Belgium,2022,national,,,,income,,,3.568,0.0012,4e-04,3e-04,7e-04,62.4925,55.7624,,,,,,,,,,,,,,,0.8453,11685814,44184.6853,21948.643,TRUE,micro,extrapolation,29.031,0.0923
BEL,2027,Other High Income Countries,OHI,Belgium,2022,national,,,,income,,,3.54,0.0012,4e-04,3e-04,7e-04,62.4925,55.7624,,,,,,,,,,,,,,,0.8453,11685814,44184.6853,21948.643,TRUE,micro,extrapolation,29.031,0.0923
BEL,2028,Other High Income Countries,OHI,Belgium,2022,national,,,,income,,,3.51,0.0012,4e-04,3e-04,7e-04,62.4925,55.7624,,,,,,,,,,,,,,,0.8453,11685814,44184.6853,21948.643,TRUE,micro,extrapolation,29.031,0.0923
BEN,2023,Sub-Saharan Africa,SSA,Benin,2022,national,,,,consumption,,,3.57,0.4157,0.1241,0.0518,0.1655,5.0473,4.0245,,,,,,,,,,,,,,,219.4763,13352864,1255.6073,822.6818,TRUE,micro,extrapolation,3.162,0.334
BEN,2024,Sub-Saharan Africa,SSA,Benin,2022,national,,,,consumption,,,3.467,0.3961,0.1157,0.0477,0.1536,5.0473,4.0245,,,,,,,,,,,,,,,219.4763,13352864,1255.6073,822.6818,TRUE,micro,extrapolation,3.162,0.334
BEN,2025,Sub-Saharan Africa,SSA,Benin,2022,national,,,,consumption,,,3.377,0.3753,0.1085,0.0442,0.1434,5.0473,4.0245,,,,,,,,,,,,,,,219.4763,13352864,1255.6073,822.6818,TRUE,micro,extrapolation,3.162,0.334
BEN,2026,Sub-Saharan Africa,SSA,Benin,2022,national,,,,consumption,,,3.288,0.3562,0.1015,0.0408,0.1337,5.0473,4.0245,,,,,,,,,,,,,,,219.4763,13352864,1255.6073,822.6818,TRUE,micro,extrapolation,3.162,0.334
BEN,2027,Sub-Saharan Africa,SSA,Benin,2022,national,,,,consumption,,,3.202,0.3412,0.0949,0.0377,0.1244,5.0473,4.0245,,,,,,,,,,,,,,,219.4763,13352864,1255.6073,822.6818,TRUE,micro,extrapolation,3.162,0.334
BEN,2028,Sub-Saharan Africa,SSA,Benin,2022,national,,,,consumption,,,3.119,0.3268,0.0885,0.0348,0.1157,5.0473,4.0245,,,,,,,,,,,,,,,219.4763,13352864,1255.6073,822.6818,TRUE,micro,extrapolation,3.162,0.334
BFA,2023,Sub-Saharan Africa,SSA,Burkina Faso,2022,national,,,,consumption,,,3.602,0.6031,0.215,0.1003,0.2986,4.1291,3.1147,,,,,,,,,,,,,,,199.7414,22673762,732.5703,466.053,TRUE,micro,extrapolation,2.707,0.4051
BFA,2024,Sub-Saharan Africa,SSA,Burkina Faso,2022,national,,,,consumption,,,3.495,0.583,0.2034,0.0936,0.2808,4.1291,3.1147,,,,,,,,,,,,,,,199.7414,22673762,732.5703,466.053,TRUE,micro,extrapolation,2.707,0.4051
BFA,2025,Sub-Saharan Africa,SSA,Burkina Faso,2022,national,,,,consumption,,,3.404,0.5638,0.1935,0.0879,0.2656,4.1291,3.1147,,,,,,,,,,,,,,,199.7414,22673762,732.5703,466.053,TRUE,micro,extrapolation,2.707,0.4051
BFA,2026,Sub-Saharan Africa,SSA,Burkina Faso,2022,national,,,,consumption,,,3.324,0.5472,0.1848,0.083,0.2524,4.1291,3.1147,,,,,,,,,,,,,,,199.7414,22673762,732.5703,466.053,TRUE,micro,extrapolation,2.707,0.4051
BFA,2027,Sub-Saharan Africa,SSA,Burkina Faso,2022,national,,,,consumption,,,3.256,0.5337,0.1773,0.0788,0.2412,4.1291,3.1147,,,,,,,,,,,,,,,199.7414,22673762,732.5703,466.053,TRUE,micro,extrapolation,2.707,0.4051
BFA,2028,Sub-Saharan Africa,SSA,Burkina Faso,2022,national,,,,consumption,,,3.19,0.5147,0.1702,0.0749,0.2305,4.1291,3.1147,,,,,,,,,,,,,,,199.7414,22673762,732.5703,466.053,TRUE,micro,extrapolation,2.707,0.4051
BGD,2023,South Asia,SAS,Bangladesh,2022,national,HIES,national,2022,consumption,3,2022,3.5,0.2719,0.0637,0.0217,0.0794,5.9798,4.7817,0.1817,0.3337,0.2698,0.0347,0.0474,0.0565,0.0656,0.075,0.0854,0.0986,0.1166,0.1462,0.2739,1.3389,29.5141,171186372,1821.729,,FALSE,micro,survey,3.5408,0.2809
BGD,2024,South Asia,SAS,Bangladesh,2022,national,HIES,national,2022,consumption,3,2022,3.356,0.2461,0.0553,0.0184,0.0685,5.9798,4.7817,0.1817,0.3337,0.2698,0.0347,0.0474,0.0565,0.0656,0.075,0.0854,0.0986,0.1166,0.1462,0.2739,1.3389,29.5141,171186372,1821.729,,FALSE,micro,survey,3.5408,0.2809
BGD,2025,South Asia,SAS,Bangladesh,2022,national,HIES,national,2022,consumption,3,2022,3.202,0.2173,0.0469,0.0152,0.0577,5.9798,4.7817,0.1817,0.3337,0.2698,0.0347,0.0474,0.0565,0.0656,0.075,0.0854,0.0986,0.1166,0.1462,0.2739,1.3389,29.5141,171186372,1821.729,,FALSE,micro,survey,3.5408,0.2809
BGD,2026,South Asia,SAS,Bangladesh,2022,national,HIES,national,2022,consumption,3,2022,3.041,0.1843,0.0387,0.0122,0.0473,5.9798,4.7817,0.1817,0.3337,0.2698,0.0347,0.0474,0.0565,0.0656,0.075,0.0854,0.0986,0.1166,0.1462,0.2739,1.3389,29.5141,171186372,1821.729,,FALSE,micro,survey,3.5408,0.2809
BGD,2027,South Asia,SAS,Bangladesh,2022,national,HIES,national,2022,consumption,3,2022,2.885,0.1565,0.0316,0.0097,0.0383,5.9798,4.7817,0.1817,0.3337,0.2698,0.0347,0.0474,0.0565,0.0656,0.075,0.0854,0.0986,0.1166,0.1462,0.2739,1.3389,29.5141,171186372,1821.729,,FALSE,micro,survey,3.5408,0.2809
BGD,2028,South Asia,SAS,Bangladesh,2022,national,HIES,national,2022,consumption,3,2022,2.741,0.132,0.0257,0.0076,0.031,5.9798,4.7817,0.1817,0.3337,0.2698,0.0347,0.0474,0.0565,0.0656,0.075,0.0854,0.0986,0.1166,0.1462,0.2739,1.3389,29.5141,171186372,1821.729,,FALSE,micro,survey,3.5408,0.2809
BGR,2023,Europe & Central Asia,ECA,Bulgaria,2022,national,,,,income,,,3.579,0.0167,0.0053,0.0025,0.0079,33.6538,25.8543,,,,,,,,,,,,,,,0.7354,6465097,9550.9425,6287.8579,TRUE,micro,extrapolation,14.077,0.1553
BGR,2024,Europe & Central Asia,ECA,Bulgaria,2022,national,,,,income,,,3.465,0.0161,0.0049,0.0023,0.0074,33.6538,25.8543,,,,,,,,,,,,,,,0.7354,6465097,9550.9425,6287.8579,TRUE,micro,extrapolation,14.077,0.1553
BGR,2025,Europe & Central Asia,ECA,Bulgaria,2022,national,,,,income,,,3.359,0.0158,0.0046,0.0022,0.0069,33.6538,25.8543,,,,,,,,,,,,,,,0.7354,6465097,9550.9425,6287.8579,TRUE,micro,extrapolation,14.077,0.1553
BGR,2026,Europe & Central Asia,ECA,Bulgaria,2022,national,,,,income,,,3.258,0.0146,0.0043,0.002,0.0064,33.6538,25.8543,,,,,,,,,,,,,,,0.7354,6465097,9550.9425,6287.8579,TRUE,micro,extrapolation,14.077,0.1553
BGR,2027,Europe & Central Asia,ECA,Bulgaria,2022,national,,,,income,,,3.163,0.0141,0.0039,0.0019,0.006,33.6538,25.8543,,,,,,,,,,,,,,,0.7354,6465097,9550.9425,6287.8579,TRUE,micro,extrapolation,14.077,0.1553
BGR,2028,Europe & Central Asia,ECA,Bulgaria,2022,national,,,,income,,,3.071,0.0127,0.0037,0.0018,0.0056,33.6538,25.8543,,,,,,,,,,,,,,,0.7354,6465097,9550.9425,6287.8579,TRUE,micro,extrapolation,14.077,0.1553
BIH,2023,Europe & Central Asia,ECA,Bosnia and Herzegovina,2022,national,,,,consumption,,,3.579,0.0031,6e-04,2e-04,8e-04,25.8126,21.4458,,,,,,,,,,,,,,,0.7819,3233526,6263.7021,4465.8077,TRUE,micro,extrapolation,11.873,0.1554
BIH,2024,Europe & Central Asia,ECA,Bosnia and Herzegovina,2022,national,,,,consumption,,,3.481,0.0024,5e-04,2e-04,7e-04,25.8126,21.4458,,,,,,,,,,,,,,,0.7819,3233526,6263.7021,4465.8077,TRUE,micro,extrapolation,11.873,0.1554
BIH,2025,Europe & Central Asia,ECA,Bosnia and Herzegovina,2022,national,,,,consumption,,,3.383,0.0024,5e-04,2e-04,6e-04,25.8126,21.4458,,,,,,,,,,,,,,,0.7819,3233526,6263.7021,4465.8077,TRUE,micro,extrapolation,11.873,0.1554
BIH,2026,Europe & Central Asia,ECA,Bosnia and Herzegovina,2022,national,,,,consumption,,,3.29,0.0022,4e-04,2e-04,6e-04,25.8126,21.4458,,,,,,,,,,,,,,,0.7819,3233526,6263.7021,4465.8077,TRUE,micro,extrapolation,11.873,0.1554
BIH,2027,Europe & Central Asia,ECA,Bosnia and Herzegovina,2022,national,,,,consumption,,,3.198,0.002,4e-04,2e-04,5e-04,25.8126,21.4458,,,,,,,,,,,,,,,0.7819,3233526,6263.7021,4465.8077,TRUE,micro,extrapolation,11.873,0.1554
BIH,2028,Europe & Central Asia,ECA,Bosnia and Herzegovina,2022,national,,,,consumption,,,3.109,0.0014,4e-04,1e-04,5e-04,25.8126,21.4458,,,,,,,,,,,,,,,0.7819,3233526,6263.7021,4465.8077,TRUE,micro,extrapolation,11.873,0.1554
BLR,2023,Europe & Central Asia,ECA,Belarus,2022,national,,,,consumption,,,3.583,7e-04,1e-04,0,1e-04,20.0347,17.9267,,,,,,,,,,,,,,,6165.2094,9228071,6204.0967,3593.3615,TRUE,micro,extrapolation,10.113,0.0795
BLR,2024,Europe & Central Asia,ECA,Belarus,2022,national,,,,consumption,,,3.527,7e-04,1e-04,8.396e-06,1e-04,20.0347,17.9267,,,,,,,,,,,,,,,6165.2094,9228071,6204.0967,3593.3615,TRUE,micro,extrapolation,10.113,0.0795
BLR,2025,Europe & Central Asia,ECA,Belarus,2022,national,,,,consumption,,,3.493,7e-04,1e-04,7.3312e-06,1e-04,20.0347,17.9267,,,,,,,,,,,,,,,6165.2094,9228071,6204.0967,3593.3615,TRUE,micro,extrapolation,10.113,0.0795
BLR,2026,Europe & Central Asia,ECA,Belarus,2022,national,,,,consumption,,,3.459,7e-04,1e-04,6.3501e-06,1e-04,20.0347,17.9267,,,,,,,,,,,,,,,6165.2094,9228071,6204.0967,3593.3615,TRUE,micro,extrapolation,10.113,0.0795
BLR,2027,Europe & Central Asia,ECA,Belarus,2022,national,,,,consumption,,,3.417,7e-04,0,5.2619e-06,0,20.0347,17.9267,,,,,,,,,,,,,,,6165.2094,9228071,6204.0967,3593.3615,TRUE,micro,extrapolation,10.113,0.0795
BLR,2028,Europe & Central Asia,ECA,Belarus,2022,national,,,,consumption,,,3.384,7e-04,0,4.5099e-06,0,20.0347,17.9267,,,,,,,,,,,,,,,6165.2094,9228071,6204.0967,3593.3615,TRUE,micro,extrapolation,10.113,0.0795
